Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
RS564965,0.7,0.54,3,194,2,1,0,0,IT,low
OJ600353,0.38,0.49,4,196,3,0,0,1,management,high
BV517990,0.39,0.75,6,185,3,0,0,1,management,high
AZ600588,0.49,0.4,2,148,2,1,0,1,management,high
GR973259,0.78,0.62,4,150,3,0,0,1,management,high
HS764734,0.74,0.79,5,121,5,0,0,1,management,high
WS684159,0.82,0.76,4,266,3,0,0,1,management,high
EV691949,0.6,0.42,2,109,6,0,0,0,sales,low
SU292218,0.72,0.99,3,143,4,0,0,0,sales,low
EH838337,0.73,0.97,3,174,3,0,0,0,sales,low
RG860308,0.89,0.55,4,159,2,0,0,0,sales,medium
IQ876872,0.74,0.94,4,157,2,0,0,0,sales,medium
OM623039,0.83,0.57,2,222,2,0,0,0,sales,medium
GB330195,0.24,0.88,5,199,5,1,0,0,sales,medium
RN213714,0.93,0.89,3,255,7,1,0,0,sales,medium
NM556173,0.96,0.62,4,253,7,0,0,0,sales,medium
FP870776,0.16,0.68,5,149,7,1,0,0,sales,medium
RK525893,0.21,0.85,6,285,7,0,0,0,sales,medium
NN335929,0.69,0.54,3,164,7,0,0,0,sales,medium
NH152926,0.66,0.96,3,243,3,1,0,0,sales,medium
ND238200,0.67,0.39,2,207,7,0,0,0,sales,medium
IA406957,0.85,0.58,4,186,7,0,0,0,sales,medium
RW347460,0.37,0.92,4,211,7,0,0,0,sales,high
MF556564,0.64,0.64,2,190,3,0,0,0,sales,low
LG950718,0.91,0.82,2,241,3,0,0,0,sales,medium
AI945130,0.96,0.68,3,206,3,0,0,0,sales,medium
SF575066,0.74,0.7,4,273,3,0,0,0,sales,medium
OD925625,0.94,0.99,2,157,3,0,0,0,sales,medium
BV669472,0.37,0.72,3,183,2,0,0,0,sales,low
OX451203,0.92,0.85,3,151,6,1,0,0,sales,low
BI777608,0.86,0.72,3,217,3,0,0,0,sales,low
QZ835560,0.66,0.49,5,235,8,1,0,0,sales,low
ZI131039,0.19,0.61,4,127,8,0,0,0,sales,low
FR336810,0.65,0.61,5,167,8,0,0,0,sales,low
KG531850,0.92,0.44,3,260,8,0,0,0,sales,low
OD988376,0.83,0.8,3,240,8,0,0,0,sales,low
MF701321,0.94,0.82,4,187,3,0,0,0,sales,low
YO984026,0.42,0.69,3,126,2,0,0,0,sales,low
SM999242,0.78,0.53,6,168,3,0,0,0,sales,low
VO407323,0.58,0.76,4,197,5,0,0,0,sales,low
BT426350,0.5,0.64,2,170,8,0,0,0,sales,low
VQ836111,0.82,0.76,3,219,8,1,0,0,IT,low
UQ856687,0.97,0.92,6,137,8,1,0,0,product_mng,low
EC750716,0.8,0.93,3,225,4,0,0,0,product_mng,low
ZP733699,0.82,0.84,3,194,3,0,0,0,product_mng,low
DF822012,0.95,0.99,5,251,4,0,0,0,product_mng,low
MW319193,0.88,0.51,5,195,4,0,0,0,IT,low
HT420594,0.5,0.86,3,180,7,0,0,1,management,high
IY389108,0.53,0.8,2,225,7,1,0,1,management,high
QL295761,0.82,0.74,3,229,7,0,0,1,management,high
CD205223,0.15,0.74,6,144,7,0,0,1,management,high
HP845275,0.92,0.7,3,129,3,0,0,1,management,high
BQ742139,0.53,0.74,3,172,10,0,0,1,management,high
TR531488,0.58,1,4,220,10,0,0,0,marketing,medium
XA990177,0.88,0.74,3,273,10,0,0,0,sales,medium
QT707677,0.85,0.72,3,245,10,0,0,0,accounting,medium
HL784778,0.99,0.68,5,264,10,1,0,0,support,medium
VY126656,0.94,0.73,3,268,10,0,0,0,technical,medium
SY954986,0.63,0.94,3,172,3,0,0,0,management,medium
ER162785,0.85,0.9,3,245,3,0,0,0,marketing,medium
CJ349142,0.95,0.66,5,192,3,0,0,0,marketing,medium
IA769478,0.71,0.66,3,268,4,0,0,0,marketing,high
RB317221,0.49,0.88,4,244,3,0,0,0,sales,low
NY343177,0.71,0.69,4,222,4,0,0,0,sales,medium
AN921485,0.52,0.62,5,239,2,0,0,0,sales,medium
SB481987,0.48,0.72,3,143,4,0,0,0,sales,medium
HL241805,0.82,0.79,3,160,3,0,0,0,sales,medium
YD948911,0.83,0.76,2,255,7,0,0,0,sales,low
FC782689,0.85,0.87,4,152,7,0,0,0,sales,low
DJ518746,0.57,0.64,4,226,7,0,0,0,sales,low
OT379431,0.16,0.63,5,266,7,0,0,0,IT,low
NY845995,0.85,0.64,5,256,7,0,0,0,product_mng,low
TR339654,0.82,0.67,3,198,3,1,0,0,product_mng,low
EO632370,0.9,0.89,4,254,7,0,0,0,product_mng,low
AB407543,0.92,0.64,2,104,7,0,0,0,product_mng,low
OU402149,0.9,0.48,4,136,7,0,0,0,IT,low
BW832634,0.82,0.8,5,205,3,0,0,0,IT,low
UW302869,0.84,0.81,4,236,3,1,0,0,IT,low
AA293801,0.92,0.65,3,176,3,0,0,0,IT,low
NQ279672,0.82,0.82,3,148,3,0,0,0,IT,low
TH719373,0.8,0.8,4,146,3,1,0,0,IT,low
VZ333149,0.6,0.85,3,242,2,0,0,0,IT,low
YA489882,0.14,0.38,5,115,6,1,0,0,marketing,high
TQ908316,0.85,0.89,4,150,3,0,0,0,accounting,high
ZC210617,0.55,0.81,3,239,8,0,0,0,accounting,high
AI752134,0.49,0.71,4,178,8,0,0,0,IT,medium
QT161428,0.82,0.58,5,263,8,0,0,0,IT,medium
KS478909,0.59,0.77,3,272,8,0,0,0,management,high
SM458144,0.9,0.82,3,133,8,0,0,0,marketing,medium
IX549751,0.62,0.72,3,149,3,1,0,0,marketing,medium
MV225942,0.61,0.68,3,193,2,0,0,0,marketing,medium
HC501853,0.52,0.55,5,174,3,1,0,0,sales,medium
FJ347392,0.79,0.87,4,223,5,0,0,0,sales,medium
ZJ353281,0.49,0.89,4,201,8,0,0,0,sales,medium
VX930249,0.73,0.67,2,139,8,0,0,0,sales,medium
WH677999,0.67,0.49,5,241,8,0,0,0,sales,medium
EB831712,0.52,0.61,4,187,4,1,0,0,sales,medium
NF132167,0.72,0.64,4,192,3,0,0,0,sales,medium
HC958723,0.48,0.5,5,142,4,0,0,0,IT,medium
ZO424509,0.19,0.79,4,229,4,0,0,0,product_mng,medium
CO660898,0.49,0.49,3,104,7,0,0,0,product_mng,high
TJ211635,0.9,0.76,3,255,7,0,0,0,product_mng,low
KH517030,0.49,0.49,4,212,7,0,0,0,product_mng,medium
LO723126,0.6,0.53,2,235,7,0,0,0,IT,medium
ZQ680348,0.62,0.85,3,237,3,1,0,0,IT,medium
BT975747,0.64,0.5,4,253,10,0,0,1,management,high
QV313191,0.22,0.94,3,193,10,0,0,1,management,high
MU483711,0.9,0.55,3,259,10,1,0,1,management,high
YS155065,0.74,0.95,5,266,10,0,0,1,management,high
OI619970,0.85,0.54,3,185,10,0,0,1,management,high
DZ358336,0.33,0.65,3,172,10,0,0,1,marketing,high
GS976611,0.5,0.73,4,180,3,0,0,0,IT,low
KB501678,0.38,0.53,2,157,3,0,1,0,sales,low
VY540260,0.8,0.86,5,262,6,0,1,0,sales,medium
RH531419,0.11,0.88,7,272,4,0,1,0,sales,medium
VB858326,0.72,0.87,5,223,5,0,1,0,sales,low
UO946378,0.37,0.52,2,159,3,0,1,0,sales,low
FG273216,0.41,0.5,2,153,3,0,1,0,sales,low
UL818142,0.1,0.77,6,247,4,0,1,0,sales,low
VG455092,0.92,0.85,5,259,5,0,1,0,sales,low
QK872771,0.89,1,5,224,5,0,1,0,sales,low
FO788461,0.42,0.53,2,142,3,0,1,0,sales,low
OC799509,0.45,0.54,2,135,3,0,1,0,sales,low
FL592616,0.11,0.81,6,305,4,0,1,0,sales,low
MB355233,0.84,0.92,4,234,5,0,1,0,sales,low
PO792192,0.41,0.55,2,148,3,0,1,0,sales,low
OV997703,0.36,0.56,2,137,3,0,1,0,sales,low
CE805756,0.38,0.54,2,143,3,0,1,0,sales,low
BQ372741,0.45,0.47,2,160,3,0,1,0,sales,low
BY636582,0.78,0.99,4,255,6,0,1,0,sales,low
TH501763,0.45,0.51,2,160,3,1,1,1,sales,low
OZ285369,0.76,0.89,5,262,5,0,1,0,sales,low
NR761622,0.11,0.83,6,282,4,0,1,0,sales,low
HD432833,0.38,0.55,2,147,3,0,1,0,sales,low
RP196162,0.09,0.95,6,304,4,0,1,0,sales,low
QI414188,0.46,0.57,2,139,3,0,1,0,sales,low
KT858803,0.4,0.53,2,158,3,0,1,0,sales,low
TE213212,0.89,0.92,5,242,5,0,1,0,sales,low
LU422236,0.82,0.87,4,239,5,0,1,0,sales,low
RE381512,0.4,0.49,2,135,3,0,1,0,sales,low
ET766174,0.41,0.46,2,128,3,0,1,0,accounting,low
XU216906,0.38,0.5,2,132,3,0,1,0,accounting,low
OV440288,0.09,0.62,6,294,4,0,1,0,accounting,low
XC968206,0.45,0.57,2,134,3,0,1,0,hr,low
JT784768,0.4,0.51,2,145,3,0,1,0,hr,low
RE665859,0.45,0.55,2,140,3,0,1,0,hr,low
KL728202,0.84,0.87,4,246,6,0,1,0,hr,low
PA601042,0.1,0.94,6,255,4,0,1,0,technical,low
HT410391,0.38,0.46,2,137,3,0,1,0,technical,low
DX852688,0.45,0.5,2,126,3,0,1,0,technical,low
IY301586,0.11,0.89,6,306,4,0,1,0,technical,low
WD420259,0.41,0.54,2,152,3,0,1,0,technical,low
EP727901,0.87,0.88,5,269,5,0,1,0,technical,low
EI933494,0.45,0.48,2,158,3,0,1,0,technical,low
TN863489,0.4,0.46,2,127,3,0,1,0,technical,low
HM675885,0.1,0.8,7,281,4,0,1,0,technical,low
XL896447,0.09,0.89,6,276,4,0,1,0,technical,low
GO310837,0.84,0.74,3,182,4,0,1,0,technical,low
ND716763,0.4,0.55,2,147,3,0,1,0,support,low
VQ510511,0.57,0.7,3,273,6,0,1,0,support,low
WH724621,0.4,0.54,2,148,3,0,1,0,support,low
OR148616,0.43,0.47,2,147,3,0,1,0,support,low
OQ869800,0.13,0.78,6,152,2,0,1,0,support,low
BK616802,0.44,0.55,2,135,3,0,1,0,support,low
HN985921,0.38,0.55,2,134,3,0,1,0,support,low
KR507071,0.39,0.54,2,132,3,0,1,0,support,low
WF941471,0.1,0.92,7,307,4,0,1,0,support,low
ZK741572,0.37,0.46,2,140,3,0,1,0,support,low
CO550625,0.11,0.94,7,255,4,0,1,0,support,low
LI492606,0.1,0.81,6,309,4,0,1,0,technical,low
OU893323,0.38,0.54,2,128,3,0,1,0,technical,low
HC318573,0.85,1,4,225,5,0,1,0,technical,low
EG774859,0.85,0.91,5,226,5,0,1,0,management,medium
UC466136,0.11,0.93,7,308,4,0,1,0,IT,medium
LD325245,0.1,0.95,6,244,5,0,1,0,IT,medium
AS489829,0.36,0.56,2,132,3,0,1,0,IT,medium
YY186278,0.11,0.94,6,286,4,0,1,0,IT,medium
VS759580,0.81,0.7,6,161,4,0,1,0,IT,medium
SO609718,0.43,0.54,2,153,3,0,1,0,product_mng,medium
BB394242,0.9,0.98,4,264,6,0,1,0,product_mng,medium
VO408998,0.76,0.86,5,223,5,1,1,0,product_mng,medium
LM928507,0.43,0.5,2,135,3,0,1,0,product_mng,medium
RN497615,0.74,0.99,2,277,3,0,1,0,IT,medium
KU546082,0.09,0.77,5,275,4,0,1,0,product_mng,medium
WL853675,0.45,0.49,2,149,3,0,1,0,product_mng,high
LT984714,0.09,0.87,7,295,4,0,1,0,product_mng,low
LG439168,0.11,0.97,6,277,4,0,1,0,product_mng,medium
XH275858,0.11,0.79,7,306,4,0,1,0,product_mng,medium
MQ450131,0.1,0.83,6,295,4,0,1,0,product_mng,medium
TX417408,0.4,0.54,2,137,3,0,1,0,marketing,medium
FV602929,0.43,0.56,2,157,3,0,1,0,sales,low
SS134226,0.39,0.56,2,142,3,0,1,0,accounting,low
NK852229,0.45,0.54,2,140,3,0,1,0,support,low
OW844165,0.38,0.49,2,151,3,0,1,0,technical,low
QH420143,0.79,0.59,4,139,3,0,1,1,management,low
SM128640,0.84,0.85,4,249,6,0,1,0,marketing,low
BB211156,0.11,0.77,6,291,4,0,1,0,marketing,low
VH862975,0.11,0.87,6,305,4,0,1,0,marketing,low
FR761833,0.17,0.84,5,232,3,0,1,0,sales,low
AX266158,0.44,0.45,2,132,3,0,1,0,sales,low
BJ165856,0.37,0.57,2,130,3,0,1,0,sales,low
IF341816,0.1,0.79,6,291,4,0,1,0,sales,low
XF179954,0.4,0.5,2,130,3,0,1,0,sales,low
LQ554862,0.89,1,5,246,5,0,1,0,sales,low
NV160246,0.42,0.48,2,143,3,0,1,0,sales,low
PN147665,0.46,0.55,2,129,3,0,1,0,sales,low
FL969356,0.09,0.83,6,255,4,0,1,0,sales,low
IC862182,0.37,0.51,2,155,3,0,1,0,sales,low
SM636332,0.1,0.77,6,265,4,0,1,0,sales,low
MX594580,0.1,0.84,6,279,4,0,1,0,sales,low
LC330837,0.11,0.97,6,284,4,0,1,0,sales,low
OA422232,0.9,1,5,221,6,0,1,0,sales,medium
IN782782,0.38,0.52,2,154,3,0,1,0,sales,medium
WT344444,0.36,0.52,2,147,3,0,1,0,sales,medium
OP747338,0.42,0.46,2,150,3,0,1,0,sales,medium
QF948935,0.09,0.94,7,267,4,0,1,0,sales,medium
QG742412,0.43,0.52,2,158,3,0,1,0,sales,medium
IW795908,0.24,0.46,7,224,5,0,1,0,accounting,medium
JB300069,0.91,1,4,257,5,0,1,0,accounting,medium
TW417714,0.44,0.5,2,148,3,0,1,0,accounting,medium
UQ628315,0.71,0.87,3,177,4,0,1,0,hr,medium
EQ796227,0.4,0.49,2,155,3,0,1,0,hr,medium
NE715777,0.43,0.47,2,144,3,0,1,0,hr,medium
RF679617,0.09,0.85,6,289,4,0,1,0,hr,high
RQ526647,0.43,0.52,2,160,3,0,1,0,technical,low
PO172452,0.9,0.96,4,258,5,0,1,0,technical,medium
LR169852,0.84,1,5,234,5,0,1,0,technical,medium
CV159655,0.37,0.48,2,137,3,0,1,0,technical,medium
JL215909,0.86,0.68,5,263,2,0,1,0,technical,medium
QD468663,0.11,0.84,6,251,4,0,1,0,technical,low
NB242535,0.37,0.57,2,133,3,0,1,0,technical,low
MD943863,0.4,0.46,2,132,3,0,1,0,technical,low
ES840337,0.14,0.62,4,158,4,1,1,0,technical,low
RK172468,0.4,0.46,2,135,3,0,1,0,technical,low
GU871536,0.75,1,4,216,6,0,1,0,technical,low
WZ549359,0.11,0.84,6,300,5,1,1,0,support,low
KT173973,0.46,0.49,2,138,3,0,1,0,support,low
NX459771,0.11,0.92,6,260,4,0,1,0,support,low
ZI495129,0.38,0.49,2,132,3,0,1,0,support,low
LG152436,0.7,0.89,3,183,5,0,1,0,support,low
MH464795,0.09,0.82,6,250,4,0,1,0,support,low
TT220495,0.37,0.45,2,151,3,0,1,0,support,low
KL235560,0.1,0.83,6,292,4,0,1,0,support,low
GG498532,0.38,0.57,2,140,3,0,1,0,support,low
LG297789,0.9,1,5,221,5,0,1,0,support,low
PO547049,0.44,0.51,2,138,3,0,1,0,support,low
GD483279,0.36,0.5,2,132,3,0,1,0,technical,low
LT364589,0.31,0.84,7,133,5,0,1,0,technical,low
WP159098,0.1,0.84,6,283,4,1,1,0,technical,low
JS827320,0.42,0.48,2,129,3,0,1,0,management,low
XP399081,0.74,1,4,249,5,0,1,0,IT,low
UY932101,0.73,0.87,5,257,5,0,1,0,IT,low
RT668051,0.09,0.96,6,245,4,0,1,0,IT,low
LI892999,0.45,0.53,2,155,3,0,1,0,IT,low
XV718693,0.11,0.8,6,256,4,0,1,0,IT,low
EN529174,0.37,0.47,2,152,3,0,1,0,product_mng,low
TR576392,0.84,0.99,4,267,5,0,1,0,product_mng,low
YK362034,0.41,0.46,2,151,3,0,1,0,product_mng,low
PV624579,0.76,0.92,4,239,5,0,1,0,product_mng,low
XY662546,0.11,0.87,6,306,4,0,1,0,IT,low
LK226543,0.84,0.88,4,263,5,1,1,0,marketing,low
EF854570,0.39,0.5,2,147,3,0,1,0,marketing,low
EG615955,0.11,0.91,6,278,4,0,1,0,marketing,low
TI740619,0.45,0.56,2,154,3,0,1,0,marketing,low
FT234679,0.37,0.52,2,143,3,0,1,0,marketing,low
NG721978,0.4,0.52,2,155,3,0,1,0,marketing,low
AB672169,0.39,0.48,2,160,3,0,1,0,sales,low
IM664142,0.11,0.8,6,304,4,0,1,0,accounting,low
YM574790,0.83,1,5,240,5,0,1,0,support,low
JP439881,0.11,0.92,6,305,4,0,1,0,technical,low
LD248731,0.39,0.5,2,136,3,0,1,0,management,low
LU501581,0.45,0.45,2,132,3,0,1,0,marketing,low
NN610079,0.1,0.95,7,301,4,0,1,0,marketing,low
HM133273,0.9,0.98,5,243,6,0,1,0,marketing,low
OH824540,0.45,0.51,2,147,3,0,1,0,sales,low
ZB704427,0.79,0.89,5,239,5,0,1,0,sales,low
ZG919699,0.9,0.99,5,260,5,0,1,0,sales,low
BQ139198,0.11,0.84,7,296,4,0,1,0,sales,low
HX570270,0.43,0.55,2,129,3,0,1,0,sales,low
NM334089,0.31,0.54,5,132,5,0,1,0,sales,low
SC595654,0.32,0.5,2,135,5,0,1,0,sales,low
LS225404,0.45,0.57,2,158,3,0,1,0,sales,low
OD943027,0.81,0.99,4,259,5,0,1,0,sales,low
VI706997,0.41,0.46,2,160,3,0,1,1,sales,low
NO829606,0.11,0.78,7,278,4,0,1,0,sales,low
UK856989,0.1,0.88,6,284,4,0,1,0,sales,low
SH597074,0.7,0.53,2,274,4,0,1,0,sales,low
CB870590,0.54,0.74,4,164,2,0,1,0,sales,low
OT454903,0.41,0.48,2,148,3,0,1,0,sales,low
FI265290,0.38,0.5,2,140,3,0,1,0,sales,medium
FN837492,0.37,0.51,2,127,3,0,1,0,sales,medium
CI275071,0.11,0.85,6,308,5,0,1,0,sales,medium
GY736915,0.4,0.47,2,146,3,0,1,0,sales,medium
UB962735,0.1,0.84,6,261,4,0,1,0,accounting,medium
ZE623216,0.89,0.99,5,257,5,0,1,0,accounting,medium
DJ154351,0.11,0.8,6,285,4,0,1,0,accounting,medium
MX742881,0.36,0.55,2,141,3,0,1,0,hr,medium
PL557561,0.4,0.46,2,127,3,0,1,0,hr,medium
YB937283,0.09,0.85,6,297,4,0,1,0,hr,medium
XQ989837,0.4,0.46,2,143,3,0,1,0,hr,medium
CW891426,0.37,0.55,2,152,3,0,1,0,technical,medium
QH936095,0.44,0.51,2,156,3,0,1,0,technical,high
NK887756,0.09,0.8,7,283,5,0,1,0,technical,low
TA262309,0.92,0.87,4,226,6,1,1,0,technical,medium
CW448272,0.74,0.91,4,232,5,0,1,0,technical,medium
VG365672,0.09,0.82,6,249,4,0,1,0,technical,medium
BM659879,0.89,0.95,4,275,5,0,1,0,technical,medium
PT265023,0.09,0.8,6,304,4,0,1,0,technical,low
LN903393,0.27,0.54,7,278,3,0,1,0,technical,low
MG829857,0.1,0.91,6,287,4,0,1,0,technical,low
AK862126,0.1,0.89,7,285,4,0,1,0,technical,low
QB207154,0.77,0.94,5,226,6,0,1,0,support,low
YN988456,0.9,0.82,5,259,5,0,1,0,support,low
TS845206,0.39,0.5,2,135,3,0,1,0,support,low
PH285242,0.76,1,5,219,5,0,1,0,support,low
DJ799574,0.1,0.93,6,256,4,0,1,0,support,low
ZF679060,0.87,0.9,5,254,6,0,1,0,support,low
WK143461,0.38,0.5,2,153,3,0,1,0,support,low
YR716997,0.77,0.99,5,228,5,0,1,0,support,low
KV491464,0.78,0.87,4,228,5,0,1,0,support,low
OU632932,0.44,0.5,2,128,3,0,1,0,support,low
OX244859,0.38,0.52,2,153,3,0,1,0,support,low
KL718321,0.43,0.46,2,156,3,0,1,0,technical,low
ZP340129,0.39,0.5,4,294,3,0,1,0,technical,low
GZ783810,0.88,1,5,219,5,0,1,0,technical,low
LI615936,0.45,0.46,2,153,3,0,1,0,management,low
JD863871,0.4,0.53,2,151,3,0,1,0,IT,low
UD154005,0.36,0.51,2,155,3,0,1,0,IT,low
FV649024,0.36,0.48,2,158,3,0,1,0,IT,low
FX259620,0.9,0.98,5,245,5,0,1,0,IT,low
OX748181,0.43,0.53,2,131,3,0,1,0,IT,low
XU127283,0.89,0.87,5,225,5,0,1,0,product_mng,low
ZT557748,0.1,0.84,6,286,4,0,1,0,product_mng,low
VN528231,0.37,0.5,2,135,3,0,1,0,product_mng,low
KX566210,0.37,0.51,2,153,3,0,1,0,product_mng,low
NM229480,0.87,0.9,5,252,5,0,1,0,IT,low
RS843569,0.4,0.56,2,149,3,0,1,0,accounting,low
XO860115,0.9,0.97,4,258,5,0,1,0,accounting,low
EZ698033,0.37,0.46,2,158,3,0,1,0,hr,low
BJ271470,0.44,0.54,2,149,3,0,1,0,hr,low
YP469003,0.85,0.95,5,236,5,0,1,0,hr,low
HH139444,0.78,0.98,5,239,6,0,1,0,marketing,low
NJ435975,0.42,0.47,2,159,3,0,1,0,marketing,low
LS382939,0.92,0.99,5,255,6,0,1,0,sales,low
MC379723,0.11,0.83,6,244,4,0,1,0,accounting,low
FQ665347,0.42,0.56,2,134,3,0,1,0,support,low
VZ497553,0.48,0.57,4,270,4,0,1,0,technical,low
JG209885,0.83,0.85,4,255,5,0,1,0,management,low
TV635762,0.4,0.53,2,151,3,0,1,0,marketing,low
WF542143,0.43,0.45,2,135,3,0,1,0,marketing,low
NC783965,0.43,0.53,2,146,3,0,1,0,marketing,low
RX401313,0.1,0.97,7,254,4,0,1,0,sales,low
VB406981,0.1,0.87,7,289,4,0,1,0,sales,low
QY403841,0.37,0.46,2,156,3,0,1,0,sales,low
FH354704,0.38,0.53,2,156,3,0,1,0,sales,low
QX500627,0.4,0.5,2,128,3,0,1,0,sales,low
LN267479,0.89,0.86,5,275,5,0,1,0,sales,low
VG859510,0.45,0.46,2,155,3,0,1,0,sales,low
GD545212,0.37,0.48,2,159,3,0,1,0,sales,low
YB194262,0.46,0.49,2,148,3,0,1,0,sales,low
RO203691,0.87,0.91,4,228,5,0,1,0,sales,low
PU717560,0.11,0.84,6,298,4,0,1,0,sales,low
PT515557,0.79,0.87,5,261,5,0,1,0,sales,low
AG749441,0.79,0.92,5,254,6,0,1,0,sales,low
QH639756,0.19,0.59,7,192,3,0,1,0,sales,low
CD427165,0.87,0.98,4,248,5,0,1,0,sales,low
XZ982253,0.6,0.92,2,258,5,0,1,0,sales,low
BU390567,0.44,0.45,2,156,3,0,1,0,sales,medium
HY150919,0.11,0.81,6,266,4,1,1,0,sales,medium
VX444938,0.42,0.54,2,156,3,0,1,0,sales,medium
UZ185720,0.88,0.88,5,232,5,1,1,0,accounting,medium
CY540382,0.11,0.84,6,287,4,0,1,0,accounting,medium
CO147883,0.46,0.46,2,154,3,0,1,0,accounting,medium
NH160109,0.82,0.97,5,263,5,0,1,0,hr,medium
VF351117,0.44,0.56,2,131,3,0,1,0,hr,medium
JN192511,0.11,0.78,6,260,4,0,1,0,hr,medium
UN378844,0.42,0.5,2,139,3,0,1,0,hr,medium
PC357159,0.84,0.93,4,251,5,0,1,0,technical,medium
FH604788,0.11,0.95,6,286,4,0,1,0,technical,medium
EO772467,0.45,0.53,2,129,3,0,1,0,technical,high
ZK589946,0.38,0.56,2,156,3,0,1,0,technical,low
IU547329,0.38,0.86,6,139,6,0,1,0,technical,medium
FE934363,0.44,0.51,2,127,3,0,1,0,technical,medium
YN361332,0.11,0.84,6,251,4,0,1,0,technical,medium
TK861794,0.81,0.93,5,270,5,0,1,0,technical,medium
UR420861,0.09,0.96,6,296,4,0,1,0,technical,low
YF700052,0.11,0.9,6,254,4,0,1,0,technical,low
EY833472,0.81,0.95,5,238,6,0,1,0,technical,low
TE132932,0.1,0.97,6,267,4,1,1,0,support,low
VB307195,0.74,0.89,5,229,6,0,1,0,support,low
JJ190662,0.09,0.78,6,254,4,0,1,0,support,low
QO292813,0.82,0.81,4,233,4,1,1,0,support,low
NE264960,0.1,0.98,6,268,4,0,1,0,support,low
OO788463,0.27,0.56,3,301,3,0,1,0,support,low
VC446810,0.83,0.92,5,267,6,0,1,0,support,low
DV380481,0.1,0.93,6,289,4,1,1,0,support,low
BM661054,0.38,0.47,2,144,3,0,1,0,support,low
RZ931665,0.4,0.56,2,148,3,0,1,0,support,low
JF651016,0.11,0.83,6,306,4,0,1,0,support,low
HN920542,0.11,0.79,6,292,4,0,1,1,technical,low
AF376782,0.82,0.91,5,232,5,0,1,0,technical,low
HP219157,0.36,0.48,2,137,3,0,1,0,technical,low
CT818467,0.4,0.46,2,128,3,0,1,0,management,low
NR593049,0.87,0.84,5,231,5,0,1,0,IT,low
IB715590,0.41,0.49,2,146,3,0,1,0,IT,low
JV963213,0.11,0.91,6,308,4,1,1,0,IT,low
SK875430,0.1,0.93,6,253,4,0,1,0,IT,medium
ZT504190,0.38,0.51,2,146,3,0,1,0,IT,medium
ZI191747,0.39,0.55,2,156,3,0,1,0,product_mng,medium
BM328371,0.4,0.52,2,147,3,0,1,0,product_mng,medium
TD561240,0.45,0.48,2,136,3,0,1,0,product_mng,medium
NT863802,0.74,0.84,5,249,5,0,1,0,product_mng,medium
HV739835,0.45,0.55,2,151,3,0,1,0,IT,medium
QR299220,0.12,1,3,278,4,0,1,0,RandD,medium
SL432255,0.1,0.77,7,250,5,0,1,0,RandD,medium
EV353251,0.37,0.55,2,127,3,0,1,0,RandD,medium
WC936982,0.89,0.87,5,255,5,0,1,0,RandD,medium
IH863165,0.45,0.47,2,135,3,0,1,0,RandD,medium
WF195940,0.37,0.46,2,149,3,0,1,0,marketing,high
ZD584152,0.11,0.81,5,287,4,0,1,0,sales,low
TT173151,0.41,0.48,2,145,3,0,1,0,accounting,medium
ZX831284,0.1,0.94,6,285,4,0,1,0,support,medium
ME219749,0.1,0.93,7,305,4,0,1,0,technical,medium
JT310035,0.11,0.95,7,300,4,0,1,0,management,medium
XB964504,0.4,0.54,2,139,3,0,1,0,marketing,low
ZA625334,0.41,0.49,2,130,3,0,1,0,marketing,low
CV628979,0.1,0.81,6,268,4,0,1,0,marketing,low
LA423467,0.73,0.86,4,245,6,0,1,0,sales,low
BQ218945,0.43,0.47,2,135,3,0,1,0,sales,low
PS710724,0.37,0.46,2,153,3,0,1,0,sales,low
VB581896,0.11,0.94,6,276,4,0,1,0,sales,low
UA207762,0.4,0.46,2,130,3,0,1,0,sales,low
JG197175,0.41,0.54,2,153,3,1,1,0,sales,low
YC435596,0.82,0.84,5,244,5,0,1,0,sales,low
TU681266,0.61,0.47,2,253,3,0,1,0,sales,low
XA740893,0.11,0.91,7,287,4,0,1,0,sales,low
PP523814,0.37,0.45,2,131,3,0,1,0,sales,low
KM210416,0.41,0.52,2,135,3,0,1,0,sales,low
CX676079,0.37,0.52,2,157,3,0,1,0,sales,low
WD422293,0.88,0.99,5,262,6,0,1,0,sales,low
AW732632,0.1,0.85,6,266,4,0,1,0,sales,low
OE546191,0.44,0.48,2,148,3,0,1,0,sales,low
UI148197,0.38,0.57,2,140,3,0,1,0,sales,low
UC637887,0.11,0.85,7,302,4,0,1,0,sales,low
AD197970,0.09,0.98,6,271,4,0,1,0,sales,low
EX156116,0.45,0.52,2,145,3,0,1,0,sales,medium
WQ595008,0.1,0.81,6,290,4,0,1,0,accounting,medium
QX227648,0.45,0.47,2,151,3,0,1,0,accounting,medium
FM380064,0.77,0.87,5,266,5,0,1,0,accounting,medium
TG206276,0.44,0.51,2,140,3,0,1,0,hr,medium
LX180547,0.39,0.5,2,142,3,0,1,0,hr,medium
GK135476,0.1,0.91,6,246,4,0,1,0,hr,medium
YO586927,0.09,0.89,7,308,5,0,1,0,hr,medium
JB605179,0.37,0.47,2,141,3,0,1,0,technical,medium
RF938046,0.9,1,5,232,5,0,1,0,technical,medium
VO921145,0.41,0.56,2,143,3,0,1,0,technical,medium
AY999491,0.37,0.52,2,155,3,0,1,0,technical,medium
